Brand,Model,Variant,Name,Year,Km_Driven,Fuel,Seller_Type,Transmission,Owner,Selling_Price
19,250,155,1099,2010,87000,1,1,1,0,85000
19,249,190,1097,2011,80000,1,1,1,0,90000
3,164,501,35,2015,50000,1,1,1,0,500000
12,5,675,671,2013,60000,4,1,1,0,200000
17,274,657,1016,2015,50000,4,1,1,0,250000
12,450,688,851,2014,40000,1,1,1,4,185000
10,588,33,490,2008,60000,4,1,1,2,100000
20,179,693,1235,2015,55000,1,1,1,0,610000
11,355,559,582,2012,80000,1,1,1,0,290000
10,136,651,340,2015,80000,4,1,1,0,225000
12,17,694,695,2017,50000,4,1,1,2,320000
19,252,561,1101,2012,158000,1,1,1,4,135000
15,438,700,977,2016,19495,4,0,1,0,600000
17,127,522,1001,2013,62668,1,0,1,0,570000
11,556,450,647,2013,85710,1,0,1,0,850000
8,194,590,184,2011,55130,1,0,1,2,250000
8,143,208,134,2014,63356,1,0,1,2,580000
3,430,16,53,2010,15000,4,1,1,0,180000
19,487,85,1180,2017,50000,4,1,1,0,300000
20,182,692,1231,2012,70000,4,1,1,2,269000
12,17,694,695,2018,20000,4,1,1,0,231999
3,60,625,23,2011,60000,4,1,1,4,150000
10,221,645,385,2017,5000,4,1,1,0,495000
12,92,695,749,2014,15000,4,1,1,0,700000
5,211,556,71,2018,4400,4,1,1,2,400000
11,560,611,662,2019,15000,1,1,1,4,599000
17,127,521,1000,2013,45000,1,1,1,0,421000
8,142,217,121,2018,1000,1,1,1,0,841000
10,588,40,492,2014,38500,4,1,1,0,295000
10,585,674,496,2011,25000,4,1,1,0,220000
8,116,174,116,2013,35000,1,1,1,0,250000
10,506,317,449,2012,40000,4,1,1,0,300000
3,47,41,14,2007,110000,4,1,1,2,80000
3,61,627,20,2013,20000,1,1,1,4,215000
10,140,651,346,2012,14987,4,0,1,0,245000
8,142,240,125,2016,25061,1,0,1,0,650000
8,143,214,137,2017,42494,1,0,1,0,760000
9,27,715,221,2014,44875,1,0,1,0,395000
8,194,590,184,2014,89741,1,0,1,2,280000
9,266,233,295,2016,65000,1,0,1,0,495000
9,266,270,298,2016,35000,1,0,1,0,525000
19,319,388,1155,2010,34500,1,1,1,0,210000
10,591,94,519,2018,30000,4,1,1,0,650000
8,204,556,200,2019,16000,1,1,1,0,525000
12,536,560,917,2010,80000,0,1,1,2,195000
12,169,688,769,2016,60000,1,1,1,0,650000
11,475,467,624,2015,110000,1,1,1,0,540000
12,15,511,682,2014,61000,4,1,1,0,180000
12,171,651,771,2018,50000,1,1,1,0,980000
6,231,530,92,2014,90000,1,1,1,0,250000
10,219,70,379,2018,35000,4,1,0,0,550000
21,492,296,1302,2015,43000,4,1,1,2,509999
12,17,630,692,2017,50000,4,1,1,0,320000
10,134,633,337,2016,25000,4,1,1,0,275000
12,542,643,931,2009,50000,4,1,1,2,145000
6,232,531,93,2013,80000,1,1,1,0,250000
10,506,307,444,2012,35000,1,1,1,0,520000
12,15,631,703,2007,85000,4,1,1,2,95000
20,264,413,1254,2011,110000,1,1,1,4,725000
12,5,534,664,2006,70000,4,1,1,2,55000
9,109,692,271,2014,100000,1,1,1,0,600000
21,498,613,1310,2013,120000,1,1,1,2,330000
12,450,688,851,2015,89000,1,1,1,0,470000
12,447,708,888,2013,120000,1,1,1,0,365000
10,140,651,346,2013,40000,4,1,1,2,250000
12,543,619,927,2017,17000,4,1,1,0,430000
12,447,688,872,2013,125000,1,1,1,2,400000
12,450,711,859,2015,110000,4,1,1,2,615000
8,194,682,186,2011,120000,1,1,1,2,150000
8,194,711,187,2014,90000,1,1,1,0,240000
11,416,496,601,2014,90000,1,1,1,0,800000
10,139,651,343,2015,110000,3,1,1,0,240000
8,143,208,134,2014,87000,1,1,1,2,600000
11,414,629,598,2014,15000,1,1,1,0,800000
8,187,288,160,2012,38000,4,1,1,0,350000
9,104,267,257,2011,64000,4,1,1,2,300000
19,434,555,1171,2015,55250,1,1,1,0,399000
11,64,573,549,2011,110000,1,1,1,0,300000
12,7,694,675,2012,70000,4,1,0,0,150000
3,125,628,31,2010,60000,1,1,1,4,320000
17,274,24,1008,2017,13000,4,1,1,2,300000
15,482,662,987,2016,60000,1,1,1,0,1000000
19,319,387,1154,2012,97000,1,1,1,2,450000
19,240,619,1076,2007,130000,4,1,1,2,60000
12,450,711,859,2013,50000,4,1,1,0,500000
19,252,561,1101,2012,120000,1,1,1,2,200000
12,15,631,703,2006,100000,4,1,1,2,60000
10,10,560,315,2012,67000,0,0,1,2,185000
12,17,694,695,2015,60000,4,1,1,0,155000
12,447,694,878,2019,5000,4,1,1,0,600000
17,274,655,1013,2016,20000,4,1,1,0,300000
10,123,293,330,2018,12500,4,1,1,0,850000
12,145,489,762,2019,4000,0,1,1,0,470000
8,191,124,166,2019,25000,4,1,1,0,600000
20,264,399,1240,2013,70000,1,1,1,2,700000
12,538,555,919,2007,162000,3,1,1,0,70000
1,8,431,4,2008,70000,4,1,0,4,650000
10,558,55,477,2018,70000,1,1,1,2,450000
11,557,450,648,2014,100000,1,1,1,2,750000
20,264,399,1240,2013,70000,1,1,1,2,775000
9,25,717,214,2015,80000,4,1,1,2,360000
20,120,570,1208,2010,120000,1,1,1,0,250000
15,480,363,983,2013,80000,1,1,1,0,600000
12,15,629,700,2010,90000,4,1,1,0,120000
19,319,384,1151,2012,140000,1,1,1,2,320000
11,484,478,628,2011,120000,1,1,1,2,400000
12,450,707,858,2015,60000,1,1,1,0,302000
12,454,645,849,2014,60000,4,1,1,2,150000
19,246,145,1090,2012,90000,1,1,1,2,200000
10,590,49,503,2017,65000,4,1,1,0,620000
20,264,412,1253,2012,90000,1,1,1,0,449000
12,15,631,703,2007,70000,4,1,1,0,100000
10,219,71,380,2018,2500,4,1,1,0,600000
3,61,627,20,2012,40000,1,1,1,0,250000
12,57,22,716,2018,63000,4,1,1,0,550000
18,356,247,1044,2014,70000,1,1,1,0,360000
18,445,334,1060,2012,60000,4,0,0,0,650000
8,186,239,153,2012,92000,1,0,1,4,199000
11,355,558,581,2014,89126,1,1,1,0,285000
21,272,344,1273,2009,134000,1,1,0,0,260000
12,92,158,738,2019,15000,4,0,0,0,869999
10,219,54,373,2016,42500,1,0,1,0,425000
3,126,542,32,2012,42000,1,0,0,0,490000
11,553,598,643,2015,70000,1,1,0,2,750000
9,104,221,250,2004,110000,4,1,1,4,125000
6,283,137,94,2014,131365,1,1,1,0,221000
21,492,254,1300,2016,48980,1,0,0,0,724000
9,35,717,227,2014,46000,4,0,0,0,440000
3,430,15,52,2009,60000,4,1,1,4,70000
12,56,583,715,2015,58000,1,0,1,0,511000
12,366,435,813,2016,22000,1,0,1,0,790000
10,590,49,503,2017,37000,4,1,1,0,640000
10,399,604,418,2009,70000,4,1,1,1,120000
3,61,627,20,2012,98900,1,1,1,4,126000
3,61,627,20,2012,125000,1,1,1,0,120000
11,475,466,623,2017,60000,1,1,1,0,650000
10,219,549,384,2014,80000,4,1,1,2,450000
12,577,0,945,2010,80000,0,1,1,1,110000
11,67,649,553,2017,40000,1,1,1,0,600000
11,557,475,649,2012,80000,1,1,1,2,620000
8,143,208,134,2014,30000,1,1,1,0,600000
11,66,709,557,2018,35000,1,1,1,0,795000
17,288,525,1020,2015,60000,1,1,1,0,495000
11,560,569,653,2014,145000,1,1,1,0,350000
5,359,25,80,2018,25000,4,1,0,0,300000
15,440,567,978,2018,70000,1,1,1,0,500000
9,72,692,246,2014,58000,4,0,1,0,345000
19,252,561,1101,2013,100000,1,1,1,0,220000
9,267,591,300,2017,14000,4,0,1,0,585000
12,451,694,842,2018,13800,4,1,0,0,625000
10,123,308,332,2017,23000,4,0,0,0,1035000
11,560,569,653,2017,99700,1,1,1,0,600000
9,112,668,278,2014,49654,1,0,1,0,650000
10,219,549,384,2016,45457,4,0,1,0,550000
10,599,41,540,2016,48220,4,0,1,0,660000
10,599,41,540,2017,11114,4,0,1,0,700000
10,215,200,366,2008,60208,1,0,1,0,235000
21,492,252,1299,2013,80000,1,0,1,0,475000
13,130,449,959,2008,98600,1,0,0,0,795000
9,108,564,265,2015,58000,4,0,0,0,850000
11,560,569,653,2017,85441,1,0,1,0,585000
11,504,203,637,2015,64541,1,0,1,0,380000
12,450,688,851,2019,35000,1,1,1,0,650000
15,302,705,967,2017,16267,4,0,1,0,434999
21,492,252,1299,2013,71500,1,0,1,0,525000
3,47,74,15,2008,80000,4,1,1,0,160000
12,573,37,939,2007,90000,4,1,1,2,160000
10,123,319,334,2017,14700,4,1,1,0,900000
12,537,619,915,2017,50000,4,1,1,0,400000
10,399,703,430,2009,100000,4,1,1,2,150000
21,347,27,1290,2019,24000,4,1,0,0,950000
10,215,605,371,2007,90000,4,1,1,0,110000
19,71,701,1069,2015,30000,4,1,1,0,375000
5,211,645,72,2017,80000,4,1,1,0,350000
10,597,163,537,2012,92686,1,0,1,2,310000
21,499,613,1311,2011,90000,4,1,1,2,350000
10,394,720,408,2003,60000,4,1,1,0,100000
10,138,591,342,2014,55000,4,1,1,0,280000
10,140,651,346,2018,6000,4,1,1,0,360000
12,15,631,703,2011,40000,4,1,1,2,150000
18,356,300,1047,2017,15000,4,1,0,0,900000
0,78,368,0,2005,50000,1,1,1,2,120000
6,287,593,101,2010,90000,4,1,1,2,215000
17,413,658,1025,2013,38500,1,1,1,0,550000
19,321,92,1160,2018,35000,4,1,1,0,775000
12,233,556,787,2001,49359,4,1,1,4,409999
12,5,537,667,2005,70000,4,1,1,2,65000
12,536,643,921,2008,90000,4,1,1,2,200000
12,543,619,927,2010,50000,4,1,1,2,240000
20,264,418,1259,2012,108731,1,1,1,0,800000
20,264,398,1239,2010,120000,1,1,1,0,400000
19,434,555,1171,2016,60000,1,1,1,0,500000
11,362,206,585,2007,90000,1,1,1,4,150000
20,179,601,1221,2014,140000,1,1,1,2,500000
10,140,651,346,2014,80000,4,1,1,0,320000
15,304,705,970,2013,90000,1,1,1,0,300000
12,15,511,682,2018,14000,4,1,1,0,285000
19,40,483,1065,2012,70000,1,1,1,2,360000
9,13,395,209,2009,55000,4,1,1,2,450000
12,15,631,703,2011,60000,4,1,1,4,175000
3,125,627,30,2011,74000,1,1,1,2,350000
8,192,239,177,2020,45000,1,0,1,0,530000
9,112,710,281,2017,38000,1,0,1,0,1025000
9,50,641,233,2017,24000,1,0,1,0,950000
9,527,692,312,2017,29976,4,0,1,0,725000
9,111,692,277,2017,41000,4,0,1,0,919999
9,266,268,297,2018,15000,1,0,1,0,700000
9,266,270,298,2017,36000,1,0,1,0,725000
9,52,641,235,2017,30646,4,0,1,0,840000
12,543,619,927,2015,23600,4,0,1,0,365000
9,109,668,269,2014,71318,1,0,1,0,665000
12,5,675,671,2003,78098,4,1,1,0,50000
10,136,651,340,2014,30000,4,1,1,0,225000
10,585,594,486,2012,45000,4,1,1,2,229999
10,399,602,414,2008,67000,4,1,1,0,145000
8,142,260,128,2017,18054,4,0,1,0,750000
9,109,692,271,2015,40000,1,1,1,0,785000
10,585,674,496,2011,30000,4,1,1,0,225000
10,558,34,473,2017,80000,1,1,1,0,300000
10,594,162,530,2016,20000,1,1,1,0,680000
11,475,468,625,2016,40000,1,1,1,0,700000
19,257,619,1106,2011,120000,1,1,1,0,180000
8,186,187,149,2008,120000,1,1,1,2,270000
12,450,695,856,2010,97000,4,1,1,2,370000
10,9,563,313,2004,120000,1,1,1,2,120000
18,356,316,1054,2013,88000,1,1,1,2,430000
12,447,708,888,2014,38406,1,0,1,0,550000
10,399,604,418,2014,54350,4,0,1,0,320000
12,543,619,927,2015,32260,4,0,1,0,390000
17,127,519,998,2014,58231,1,0,1,0,550000
12,447,694,878,2012,59858,4,0,1,0,370000
12,23,555,705,2010,73350,4,0,1,0,190000
17,127,365,995,2013,88473,1,0,1,0,509999
9,104,660,261,2013,96987,4,0,1,0,450000
12,450,688,851,2015,61187,1,0,1,0,550000
11,560,587,659,2009,68350,1,0,1,0,400000
8,142,240,125,2015,81150,1,0,1,0,585000
10,219,63,375,2019,30000,4,1,1,0,500000
12,92,712,755,2015,30000,4,1,1,0,800000
12,470,555,885,2009,120000,1,1,1,2,265000
6,340,102,103,2007,50000,4,1,1,2,125000
19,290,619,1120,2010,80000,1,1,1,0,165000
10,123,286,328,2015,90000,1,1,1,2,1025000
3,125,627,30,2012,90000,1,1,1,1,380000
12,450,622,847,2010,110000,1,1,1,4,250000
6,354,134,109,2016,35000,1,1,1,0,500000
10,136,651,340,2018,15000,4,1,1,0,350000
12,23,555,705,2010,52000,4,1,1,2,190000
21,272,347,1274,2009,140000,1,1,1,0,940000
12,447,694,878,2013,60000,4,1,1,2,475000
12,15,511,682,2018,17000,4,1,1,0,300000
3,60,625,23,2016,70000,4,1,1,4,250000
12,571,629,949,2001,97000,4,1,1,1,93000
8,194,711,187,2012,125000,1,1,1,2,290000
11,557,450,648,2015,120000,1,1,1,2,1000000
10,594,162,530,2015,87000,1,1,1,0,550000
6,353,137,107,2010,75000,1,1,1,4,285000
12,542,555,930,2012,40000,4,1,1,2,229999
8,143,208,134,2014,120000,1,1,1,0,580000
20,117,609,1214,2005,100000,4,1,1,1,175000
12,363,689,810,2012,110000,1,1,1,1,250000
12,579,617,950,2006,105700,4,1,1,0,70000
12,85,647,729,2017,14000,4,0,1,0,430999
3,430,7,51,2010,70000,4,1,1,0,80000
12,15,515,686,2019,28000,4,0,1,0,335000
12,144,497,761,2017,51000,4,0,1,0,350000
12,15,514,685,2018,56000,4,0,1,0,315000
12,176,555,782,2005,24000,4,1,1,0,80000
12,20,647,699,2014,64000,4,0,1,2,285000
19,252,681,1119,2009,120000,1,1,1,4,100000
12,15,631,703,2011,37091,4,1,1,0,225000
12,17,694,695,2018,38900,4,1,1,4,320000
12,536,643,921,2008,110000,4,1,1,4,120000
21,494,685,1307,2011,100000,1,1,1,2,200000
19,247,625,1092,2012,140000,1,1,1,0,120000
17,274,657,1016,2017,20000,4,1,1,0,220000
11,475,464,621,2018,40000,1,1,1,0,784000
9,266,97,291,2017,50000,4,1,1,0,500000
10,136,651,340,2018,20000,4,1,1,0,350000
11,485,534,632,2014,100000,1,1,1,2,600000
10,219,67,378,2019,9400,4,1,1,0,525000
8,142,216,120,2017,12000,1,1,1,0,930000
12,144,487,758,2017,14100,0,0,1,0,440000
12,82,711,732,2016,21000,4,0,1,0,434999
10,585,642,489,2011,28000,4,0,1,0,250000
12,171,651,771,2017,35000,1,0,1,0,940000
10,506,283,442,2017,31000,1,0,0,0,1050000
12,169,707,770,2016,58000,1,0,1,0,825000
12,542,643,931,2012,25000,4,1,1,0,229999
10,590,47,501,2011,72000,4,0,1,0,375000
12,166,707,778,2013,89000,1,0,1,0,640000
20,264,414,1255,2012,160000,1,0,1,0,800000
8,196,711,191,2012,30000,4,1,1,4,130000
10,589,40,497,2014,37555,4,0,1,0,300000
12,543,619,927,2018,14000,4,0,1,0,440000
12,173,560,776,2014,56600,0,0,1,0,595000
11,414,589,597,2013,110000,1,1,1,0,450000
12,521,645,898,2017,50000,1,1,1,0,690000
12,15,517,688,2019,5000,4,1,1,0,300000
3,383,51,42,2014,100000,4,1,1,2,170000
20,183,666,1229,2012,120000,1,1,1,0,280000
12,467,555,879,2009,67580,4,1,1,2,220000
10,399,604,418,2009,100000,4,1,1,4,140000
12,175,636,781,2004,60000,4,1,1,0,45000
8,194,682,186,2014,125000,1,1,1,2,200000
11,414,427,594,2008,120000,1,1,1,2,325000
10,507,669,459,2010,130000,1,1,1,2,300000
11,505,272,640,2015,40000,1,1,1,0,280000
15,440,567,978,2013,78000,1,0,1,0,225000
8,142,228,124,2015,48238,4,2,0,0,750000
10,590,84,506,2016,38365,4,0,1,0,535000
12,59,41,720,2017,49834,4,2,1,0,650000
9,75,641,243,2013,57353,4,2,1,0,295000
12,449,688,839,2015,68308,1,2,1,0,480000
9,109,668,269,2015,63240,1,2,1,0,575000
19,235,697,1070,2020,1000,1,1,1,0,426000
11,67,649,553,2015,90000,1,1,1,4,295000
11,560,586,655,2011,100000,1,1,1,2,330000
12,363,694,811,2009,80000,4,1,1,0,150000
10,123,285,327,2016,90000,1,1,1,0,927999
12,571,630,951,2003,60000,4,1,1,1,70000
10,558,56,478,2015,55000,1,0,1,0,399000
12,464,647,874,2015,90000,1,1,1,0,350000
11,414,423,590,2006,50000,1,1,1,2,125000
10,399,703,430,2008,90000,4,1,1,2,150000
10,136,651,340,2015,25000,4,1,1,0,250000
10,506,309,445,2014,61000,1,0,1,0,675000
12,366,435,813,2018,30000,1,1,1,0,950000
12,144,487,758,2018,45000,0,1,1,0,409999
6,286,1,100,2011,60000,1,1,1,0,225000
9,115,337,290,2008,75000,4,1,1,2,350000
19,239,626,1077,2005,140000,4,1,1,4,51111
3,383,141,44,2013,56000,1,0,1,0,290000
20,79,614,1202,2006,62000,2,0,0,2,310000
10,507,669,459,2007,58000,1,0,1,2,212000
18,325,376,1040,2013,49000,1,0,0,2,900000
3,61,627,20,2011,56000,1,0,1,2,221000
20,264,399,1240,2013,73000,1,0,1,0,675000
9,27,715,221,2014,69000,1,0,1,0,421000
12,378,555,830,2008,10000,4,1,1,0,350000
10,10,560,315,2010,110000,0,1,1,0,140000
18,323,345,1038,2002,116000,1,1,1,2,90000
9,106,668,260,2018,40000,1,1,1,0,830000
12,536,643,921,2009,30000,4,1,1,0,180000
12,470,555,885,2009,109000,1,1,1,2,210000
12,373,472,822,2017,90000,1,1,1,0,700000
19,252,629,1117,2012,120000,1,1,1,0,125000
10,506,319,451,2017,64916,4,1,1,0,530000
8,143,210,136,2018,37161,1,0,1,0,800000
12,59,41,720,2016,15000,4,1,1,0,580000
17,274,23,1007,2018,50852,4,1,1,0,300000
17,277,647,1018,2016,30000,4,1,1,0,300000
12,100,663,754,2015,77000,1,1,1,0,700000
15,438,700,977,2012,70000,4,1,1,4,250000
3,477,457,61,2016,120000,1,1,1,0,500000
9,13,394,208,2009,40000,4,1,0,4,428000
10,136,651,340,2013,53500,4,1,1,4,219000
12,169,621,767,2017,40000,1,1,1,0,500000
9,104,232,253,2010,60000,4,1,1,0,409999
19,490,90,1192,2018,5000,4,1,1,0,570000
12,378,555,830,2007,80000,4,1,1,4,160000
12,101,663,753,2017,51500,1,1,1,2,749000
12,450,689,853,2010,120000,1,1,1,4,300000
8,142,216,120,2014,79800,1,0,1,0,550000
8,142,216,120,2015,97000,1,0,1,2,550000
8,192,239,177,2017,49957,1,0,1,0,700000
8,191,235,168,2017,43235,1,0,1,0,600000
8,142,242,126,2018,50699,1,0,1,0,925000
8,192,241,178,2015,140730,1,0,1,2,459999
10,591,98,520,2015,46000,4,1,1,0,565000
10,136,651,340,2013,80000,4,1,1,4,170000
11,425,454,616,2008,120000,1,1,1,0,295000
10,591,184,521,2018,40000,1,1,1,0,819999
10,153,645,355,2019,40000,1,1,1,0,819999
12,363,695,812,2015,40000,4,1,1,0,320000
8,143,208,134,2015,135000,1,1,1,2,550000
11,64,440,545,2015,50000,1,1,1,0,550000
21,39,249,1265,2017,98000,1,1,1,0,590000
9,110,686,273,2017,50000,1,1,1,0,950000
9,112,692,280,2017,30000,1,1,1,0,1000000
15,479,518,980,2013,120000,1,1,1,0,500000
6,354,137,110,2017,70000,1,1,1,0,450000
12,455,647,852,2017,35000,1,1,1,0,720000
12,82,689,725,2015,70000,1,1,1,2,390000
11,484,478,628,2014,35000,1,1,1,0,500000
10,590,160,509,2017,50000,1,1,1,0,780000
12,450,707,858,2015,90000,1,1,1,2,484999
21,494,613,1305,2012,90000,1,1,1,2,420000
19,248,629,1096,2015,50000,1,1,1,2,350000
11,504,203,637,2015,120000,1,1,1,4,350000
10,405,542,422,2004,70000,4,1,0,2,125000
19,242,554,1080,2010,100000,1,1,1,4,75000
11,273,356,570,2018,15000,4,1,1,0,509999
19,259,582,1108,2014,80000,1,1,1,4,215000
12,450,688,851,2014,101000,1,0,1,0,480000
12,447,688,872,2016,55000,1,0,1,0,630000
9,104,223,252,2007,115000,4,0,1,2,190000
12,447,688,872,2015,100000,1,0,1,0,500000
21,272,380,1275,2014,52000,1,0,1,2,850000
12,371,707,826,2011,105000,1,0,1,0,350000
12,464,556,873,2015,105000,1,0,1,0,495000
12,169,688,769,2017,60000,1,1,1,2,890000
8,186,323,156,2009,58000,4,1,1,4,233000
19,255,553,1104,2015,110000,1,1,1,2,300000
9,30,556,219,2020,1000,4,1,1,0,614000
10,589,41,498,2010,100000,4,1,1,2,250000
10,589,41,498,2010,110000,4,1,1,2,250000
12,15,631,703,2011,40000,4,1,1,0,200000
12,534,643,913,2013,52000,4,1,1,0,290000
12,537,619,915,2013,80000,4,1,1,2,320000
10,411,617,431,2006,52000,4,1,1,2,145000
12,15,630,702,2005,124000,4,1,1,2,100000
10,389,542,398,2006,66000,4,1,0,2,145000
12,22,555,701,2008,120000,4,1,1,4,110000
12,450,688,851,2019,40000,1,1,1,0,680000
12,5,675,671,2004,90000,4,1,1,2,37500
12,363,689,810,2011,120000,1,1,1,2,200000
12,166,269,764,2019,15000,1,1,1,0,1000000
12,82,711,732,2017,20000,4,1,1,0,415000
15,480,518,984,2014,82000,1,1,1,0,500000
3,430,17,54,2013,60000,4,1,1,2,150000
12,15,667,706,2005,50000,4,1,1,2,95000
12,447,621,863,2012,70000,1,1,1,0,400000
12,15,629,700,2008,66782,4,1,1,2,114999
12,15,629,700,2006,130000,4,1,1,0,75000
10,506,309,445,2013,120000,1,1,1,0,500000
12,5,534,664,2014,75000,4,1,1,2,195000
12,15,507,678,2015,40000,4,1,1,0,155000
9,104,223,252,2005,150000,4,1,1,4,65000
19,310,701,1146,2015,60000,4,1,1,2,190000
11,504,204,638,2012,112198,1,1,1,2,200000
19,295,619,1126,2010,60000,4,1,1,2,160000
19,243,190,1085,2010,130000,1,1,1,2,150000
11,417,496,602,2015,120000,1,1,1,0,750000
12,363,689,810,2012,90000,1,1,1,2,225000
10,597,163,537,2014,80000,1,1,1,2,409999
10,597,162,536,2014,80000,1,1,1,2,409999
12,5,536,666,2009,83000,4,1,1,2,110000
10,123,286,328,2016,90000,1,1,1,0,865000
17,274,657,1016,2016,40000,4,1,1,0,225000
